"id","user_id","product_id","purchased_at","returned_at","created_at","updated_at","added_to_cart_at","_airbyte_extracted_at"
212,212,72,2022-03-29 08:12:44.000,,2000-05-16 08:12:44.634,2024-09-18 05:28:01.000,2014-06-12 08:12:44.000,2024-09-18 05:28:01.527
275,275,8,,,2009-12-28 16:04:13.519,2024-09-18 05:28:01.000,2017-04-20 16:04:13.000,2024-09-18 05:28:01.531
36,36,32,2022-06-10 03:11:41.000,,2018-02-25 03:11:41.502,2024-09-18 05:28:01.000,2021-10-03 03:11:41.000,2024-09-18 05:28:01.530
22,22,30,,,2000-10-29 08:07:25.849,2024-09-18 05:28:01.000,2013-04-10 08:07:25.000,2024-09-18 05:28:01.529
745,745,63,2024-05-25 21:07:03.000,,2010-10-31 21:07:03.898,2024-09-18 05:28:01.000,2020-12-14 21:07:03.000,2024-09-18 05:28:01.544
356,356,59,,,2000-03-12 00:01:16.589,2024-09-18 05:28:01.000,2005-01-07 00:01:16.000,2024-09-18 05:28:01.535
835,835,68,2024-07-28 05:31:32.000,,2010-12-08 05:31:32.517,2024-09-18 05:28:01.000,2024-07-10 05:31:32.000,2024-09-18 05:28:01.590
150,150,40,2021-04-07 10:56:04.000,,2006-12-14 10:56:04.165,2024-09-18 05:28:01.000,2015-05-09 10:56:04.000,2024-09-18 05:28:01.529
663,663,56,,,2004-08-28 04:17:26.431,2024-09-18 05:28:01.000,2020-04-28 04:17:26.000,2024-09-18 05:28:01.543
901,901,64,2023-09-02 01:10:59.000,,2007-04-08 01:10:59.615,2024-09-18 05:28:01.000,2023-03-09 01:10:59.000,2024-09-18 05:28:01.593
820,820,41,,,2005-02-20 18:39:45.878,2024-09-18 05:28:01.000,2013-08-28 18:39:45.000,2024-09-18 05:28:01.590
375,375,52,2019-07-12 00:29:02.000,2021-04-16 00:29:02.000,2011-09-04 00:29:02.727,2024-09-18 05:28:01.000,2014-09-08 00:29:02.000,2024-09-18 05:28:01.536
589,589,24,2016-01-01 17:00:30.000,,2011-01-08 17:00:30.125,2024-09-18 05:28:01.000,2015-07-24 17:00:30.000,2024-09-18 05:28:01.539
278,279,8,2019-04-11 05:25:28.000,2023-08-09 05:25:28.000,2001-12-02 05:25:28.941,2024-09-18 05:28:01.000,2013-01-24 05:25:28.000,2024-09-18 05:28:01.531
113,113,38,,,2000-09-24 12:03:54.158,2024-09-18 05:28:01.000,2015-12-26 12:03:54.000,2024-09-18 05:28:01.532
61,61,33,,,2002-04-17 03:07:51.331,2024-09-18 05:28:01.000,2015-12-06 03:07:51.000,2024-09-18 05:28:01.533
575,575,86,2023-01-31 02:11:02.000,,2002-02-10 02:11:02.989,2024-09-18 05:28:01.000,2003-09-21 02:11:02.000,2024-09-18 05:28:01.538
53,53,61,2021-02-08 04:44:19.000,2022-04-16 04:44:19.000,2010-10-30 04:44:19.122,2024-09-18 05:28:01.000,2019-11-19 04:44:19.000,2024-09-18 05:28:01.532
638,639,33,2018-07-03 23:45:44.000,,2001-06-25 23:45:44.897,2024-09-18 05:28:01.000,2013-02-24 23:45:44.000,2024-09-18 05:28:01.542
430,430,4,2021-02-27 17:10:39.000,,2006-07-26 17:10:39.934,2024-09-18 05:28:01.000,2010-02-18 17:10:39.000,2024-09-18 05:28:01.539
538,539,58,2022-08-01 17:02:33.000,,2009-02-11 17:02:33.920,2024-09-18 05:28:01.000,2018-02-02 17:02:33.000,2024-09-18 05:28:01.539
729,729,65,,,2003-09-02 06:59:26.075,2024-09-18 05:28:01.000,2010-10-22 06:59:26.000,2024-09-18 05:28:01.544
484,484,55,,,2000-09-11 00:27:02.132,2024-09-18 05:28:01.000,2023-11-29 00:27:02.000,2024-09-18 05:28:01.539
553,553,35,,,2016-04-30 05:44:49.409,2024-09-18 05:28:01.000,2017-01-05 05:44:49.000,2024-09-18 05:28:01.540
206,206,90,2018-10-08 18:09:34.000,,2001-02-01 18:09:34.106,2024-09-18 05:28:01.000,2012-01-14 18:09:34.000,2024-09-18 05:28:01.527
857,858,52,,,2005-08-07 12:28:50.284,2024-09-18 05:28:01.000,2015-09-08 12:28:50.000,2024-09-18 05:28:01.591
736,736,33,2024-08-20 23:10:31.000,2024-08-21 23:10:31.000,2021-10-28 23:10:31.351,2024-09-18 05:28:01.000,2023-07-25 23:10:31.000,2024-09-18 05:28:01.544
464,464,53,,,2011-01-21 10:23:46.374,2024-09-18 05:28:01.000,2016-02-11 10:23:46.000,2024-09-18 05:28:01.537
64,64,80,,,2019-05-24 11:50:44.988,2024-09-18 05:28:01.000,2020-10-28 11:50:44.000,2024-09-18 05:28:01.525
476,476,77,2022-06-15 03:57:12.000,,2003-12-03 03:57:12.215,2024-09-18 05:28:01.000,2018-05-25 03:57:12.000,2024-09-18 05:28:01.538
30,30,6,2024-01-26 07:49:11.000,,2013-05-12 07:49:11.905,2024-09-18 05:28:01.000,2023-07-24 07:49:11.000,2024-09-18 05:28:01.530
775,775,3,2023-12-05 13:59:47.000,,2007-06-23 13:59:47.863,2024-09-18 05:28:01.000,2023-11-30 13:59:47.000,2024-09-18 05:28:01.589
339,339,49,2022-08-31 10:50:34.000,,2002-02-08 10:50:34.444,2024-09-18 05:28:01.000,2019-04-29 10:50:34.000,2024-09-18 05:28:01.535
766,766,44,2017-08-29 16:21:03.000,2018-02-01 16:21:03.000,2008-09-15 16:21:03.342,2024-09-18 05:28:01.000,2010-07-29 16:21:03.000,2024-09-18 05:28:01.588
109,109,65,2021-06-01 09:09:36.000,,2001-03-23 09:09:36.662,2024-09-18 05:28:01.000,2017-06-06 09:09:36.000,2024-09-18 05:28:01.532
92,92,70,2023-03-26 18:30:12.000,,2005-10-13 18:30:12.139,2024-09-18 05:28:01.000,2007-11-06 18:30:12.000,2024-09-18 05:28:01.530
748,749,76,2021-10-19 07:54:06.000,,2010-11-01 07:54:06.345,2024-09-18 05:28:01.000,2018-09-20 07:54:06.000,2024-09-18 05:28:01.545
570,570,31,,,2005-04-05 15:10:43.526,2024-09-18 05:28:01.000,2010-12-17 15:10:43.000,2024-09-18 05:28:01.538
603,603,40,2014-11-02 11:00:03.000,,2002-08-05 11:00:03.758,2024-09-18 05:28:01.000,2006-09-24 11:00:03.000,2024-09-18 05:28:01.540
252,252,78,2019-03-30 09:05:59.000,,2003-09-07 09:05:59.495,2024-09-18 05:28:01.000,2011-05-28 09:05:59.000,2024-09-18 05:28:01.529
725,725,85,2023-05-05 17:12:19.000,,2000-01-15 17:12:19.487,2024-09-18 05:28:01.000,2022-08-20 17:12:19.000,2024-09-18 05:28:01.543
379,379,64,2021-04-20 20:54:25.000,,2003-05-18 20:54:25.773,2024-09-18 05:28:01.000,2015-08-15 20:54:25.000,2024-09-18 05:28:01.534
419,419,35,2022-12-27 03:54:36.000,,2006-09-12 03:54:36.478,2024-09-18 05:28:01.000,2021-10-08 03:54:36.000,2024-09-18 05:28:01.538
467,468,57,2020-05-19 12:07:22.000,2024-03-19 12:07:22.000,2017-01-16 12:07:22.339,2024-09-18 05:28:01.000,2018-05-22 12:07:22.000,2024-09-18 05:28:01.538
28,29,57,2018-12-21 03:51:35.000,,2009-08-14 03:51:35.175,2024-09-18 05:28:01.000,2016-03-02 03:51:35.000,2024-09-18 05:28:01.529
272,272,100,,,2007-10-01 00:34:19.483,2024-09-18 05:28:01.000,2011-11-09 00:34:19.000,2024-09-18 05:28:01.531
687,688,68,2021-07-04 16:08:56.000,,2004-08-04 16:08:56.307,2024-09-18 05:28:01.000,2021-04-30 16:08:56.000,2024-09-18 05:28:01.544
377,378,48,2023-09-06 18:05:02.000,,2002-12-22 18:05:02.070,2024-09-18 05:28:01.000,2023-06-28 18:05:02.000,2024-09-18 05:28:01.537
93,93,40,2021-11-01 19:34:09.000,,2010-10-30 19:34:09.341,2024-09-18 05:28:01.000,2014-10-22 19:34:09.000,2024-09-18 05:28:01.530
569,569,80,2020-11-15 02:09:22.000,,2019-04-15 02:09:22.082,2024-09-18 05:28:01.000,2020-07-09 02:09:22.000,2024-09-18 05:28:01.538
137,138,38,2021-11-21 23:43:17.000,,2013-02-07 23:43:17.473,2024-09-18 05:28:01.000,2015-04-17 23:43:17.000,2024-09-18 05:28:01.528
717,718,48,,,2012-08-06 12:27:15.458,2024-09-18 05:28:01.000,2017-06-23 12:27:15.000,2024-09-18 05:28:01.543
578,579,4,,,2007-02-20 17:06:05.686,2024-09-18 05:28:01.000,2019-04-18 17:06:05.000,2024-09-18 05:28:01.538
172,172,8,2018-10-07 23:52:58.000,,2011-06-06 23:52:58.256,2024-09-18 05:28:01.000,2015-10-01 23:52:58.000,2024-09-18 05:28:01.531
412,412,84,2023-02-01 04:09:50.000,,2003-04-13 04:09:50.316,2024-09-18 05:28:01.000,2013-08-09 04:09:50.000,2024-09-18 05:28:01.538
813,813,91,2021-03-20 11:03:32.000,,2018-11-23 11:03:32.481,2024-09-18 05:28:01.000,2020-02-24 11:03:32.000,2024-09-18 05:28:01.590
229,229,41,,,2000-06-18 14:28:45.018,2024-09-18 05:28:01.000,2006-02-03 14:28:45.000,2024-09-18 05:28:01.528
21,21,13,,,2005-12-21 14:36:30.782,2024-09-18 05:28:01.000,2007-05-09 14:36:30.000,2024-09-18 05:28:01.529
201,201,92,,,2002-03-15 12:35:17.926,2024-09-18 05:28:01.000,2005-01-06 12:35:17.000,2024-09-18 05:28:01.527
196,196,75,2016-08-17 16:31:56.000,2022-11-14 16:31:56.000,2002-10-10 16:31:56.360,2024-09-18 05:28:01.000,2011-09-02 16:31:56.000,2024-09-18 05:28:01.526
421,421,67,2024-02-07 16:48:59.000,,2021-03-13 16:48:59.128,2024-09-18 05:28:01.000,2022-10-18 16:48:59.000,2024-09-18 05:28:01.539
529,529,48,2018-03-02 06:11:28.000,2018-05-23 06:11:28.000,2007-06-21 06:11:28.100,2024-09-18 05:28:01.000,2014-10-18 06:11:28.000,2024-09-18 05:28:01.538
159,159,76,2023-10-13 20:49:34.000,,2014-04-07 20:49:34.825,2024-09-18 05:28:01.000,2023-04-04 20:49:34.000,2024-09-18 05:28:01.530
9,9,86,2017-10-09 05:18:29.000,,2003-06-30 05:18:29.026,2024-09-18 05:28:01.000,2012-03-11 05:18:29.000,2024-09-18 05:28:01.527
148,149,67,2012-06-04 15:27:28.000,2019-11-22 15:27:28.000,2008-05-09 15:27:28.966,2024-09-18 05:28:01.000,2008-08-19 15:27:28.000,2024-09-18 05:28:01.529
776,776,90,2014-05-07 16:19:10.000,,2003-01-12 16:19:10.459,2024-09-18 05:28:01.000,2006-04-12 16:19:10.000,2024-09-18 05:28:01.589
610,610,100,2019-03-18 05:22:40.000,2022-04-14 05:22:40.000,2009-07-04 05:22:40.990,2024-09-18 05:28:01.000,2018-09-15 05:22:40.000,2024-09-18 05:28:01.541
625,625,15,2023-01-25 05:15:46.000,2023-10-21 05:15:46.000,2009-02-13 05:15:46.514,2024-09-18 05:28:01.000,2012-03-25 05:15:46.000,2024-09-18 05:28:01.541
754,754,47,,,2018-11-24 01:53:06.316,2024-09-18 05:28:01.000,2023-01-27 01:53:06.000,2024-09-18 05:28:01.545
597,598,48,2023-03-05 03:57:24.000,2024-06-14 03:57:24.000,2012-03-25 03:57:24.722,2024-09-18 05:28:01.000,2019-04-27 03:57:24.000,2024-09-18 05:28:01.540
422,422,99,,,2012-07-02 00:04:26.959,2024-09-18 05:28:01.000,2015-02-27 00:04:26.000,2024-09-18 05:28:01.539
471,471,26,,,2019-04-17 07:18:10.268,2024-09-18 05:28:01.000,2023-11-12 07:18:10.000,2024-09-18 05:28:01.538
630,630,48,2018-11-27 12:42:41.000,,2007-04-07 12:42:41.612,2024-09-18 05:28:01.000,2009-06-22 12:42:41.000,2024-09-18 05:28:01.541
795,795,67,2015-09-30 04:27:52.000,,2006-07-10 04:27:52.164,2024-09-18 05:28:01.000,2008-08-28 04:27:52.000,2024-09-18 05:28:01.590
454,454,1,2022-06-28 11:02:01.000,,2009-03-16 11:02:01.568,2024-09-18 05:28:01.000,2021-12-18 11:02:01.000,2024-09-18 05:28:01.536
77,78,39,,,2004-12-19 04:40:57.826,2024-09-18 05:28:01.000,2023-04-20 04:40:57.000,2024-09-18 05:28:01.528
783,783,3,2022-11-29 22:02:17.000,,2019-06-16 22:02:17.155,2024-09-18 05:28:01.000,2022-02-20 22:02:17.000,2024-09-18 05:28:01.589
909,909,25,2019-04-23 16:13:08.000,,2007-07-20 16:13:08.914,2024-09-18 05:28:01.000,2014-11-13 16:13:08.000,2024-09-18 05:28:01.593
842,842,74,2018-12-18 17:29:08.000,,2000-06-10 17:29:08.953,2024-09-18 05:28:01.000,2011-01-07 17:29:08.000,2024-09-18 05:28:01.591
439,439,37,2021-11-03 02:50:02.000,,2004-10-21 02:50:02.418,2024-09-18 05:28:01.000,2019-01-17 02:50:02.000,2024-09-18 05:28:01.540
730,730,65,2021-10-29 04:23:04.000,2022-03-02 04:23:04.000,2005-08-17 04:23:04.357,2024-09-18 05:28:01.000,2006-11-30 04:23:04.000,2024-09-18 05:28:01.544
380,380,89,2018-10-16 07:11:39.000,,2010-02-15 07:11:39.779,2024-09-18 05:28:01.000,2014-12-13 07:11:39.000,2024-09-18 05:28:01.534
55,55,33,2024-01-02 04:13:23.000,,2000-08-23 04:13:23.261,2024-09-18 05:28:01.000,2005-11-03 04:13:23.000,2024-09-18 05:28:01.532
99,99,43,2024-03-08 16:01:29.000,,2019-05-24 16:01:29.366,2024-09-18 05:28:01.000,2024-02-04 16:01:29.000,2024-09-18 05:28:01.531
632,632,71,,,2020-01-12 04:50:19.589,2024-09-18 05:28:01.000,2021-03-03 04:50:19.000,2024-09-18 05:28:01.541
14,14,30,2021-12-08 01:07:53.000,2022-01-24 01:07:53.000,2018-04-11 01:07:53.554,2024-09-18 05:28:01.000,2021-09-11 01:07:53.000,2024-09-18 05:28:01.528
263,263,19,,,2014-07-05 17:12:15.095,2024-09-18 05:28:01.000,2021-05-14 17:12:15.000,2024-09-18 05:28:01.531
688,689,86,2024-05-24 06:35:45.000,,2007-11-13 06:35:45.384,2024-09-18 05:28:01.000,2024-02-19 06:35:45.000,2024-09-18 05:28:01.544
444,444,23,2012-06-06 00:50:13.000,2017-02-13 00:50:13.000,2004-03-04 00:50:13.623,2024-09-18 05:28:01.000,2011-09-19 00:50:13.000,2024-09-18 05:28:01.535
928,929,35,2023-06-24 06:07:44.000,,2001-05-10 06:07:44.323,2024-09-18 05:28:01.000,2019-09-26 06:07:44.000,2024-09-18 05:28:01.594
972,972,73,2020-04-25 21:18:48.000,,2007-06-03 21:18:48.101,2024-09-18 05:28:01.000,2018-03-25 21:18:48.000,2024-09-18 05:28:01.595
527,528,45,2014-01-06 18:12:16.000,,2000-10-18 18:12:16.615,2024-09-18 05:28:01.000,2004-12-27 18:12:16.000,2024-09-18 05:28:01.538
223,223,36,2022-09-05 01:49:06.000,,2007-04-09 01:49:06.532,2024-09-18 05:28:01.000,2010-05-04 01:49:06.000,2024-09-18 05:28:01.528
854,854,87,,,2013-04-12 07:25:07.591,2024-09-18 05:28:01.000,2013-11-19 07:25:07.000,2024-09-18 05:28:01.591
221,221,51,2018-08-14 04:30:39.000,,2000-03-06 04:30:39.760,2024-09-18 05:28:01.000,2017-09-18 04:30:39.000,2024-09-18 05:28:01.528
365,365,4,,,2012-06-10 11:58:30.574,2024-09-18 05:28:01.000,2019-11-29 11:58:30.000,2024-09-18 05:28:01.536
472,472,100,,,2005-10-12 11:18:36.817,2024-09-18 05:28:01.000,2017-10-16 11:18:36.000,2024-09-18 05:28:01.538
162,162,35,,,2000-06-03 15:00:29.868,2024-09-18 05:28:01.000,2021-09-18 15:00:29.000,2024-09-18 05:28:01.530
513,513,44,2012-03-29 07:51:37.000,,2000-07-14 07:51:37.144,2024-09-18 05:28:01.000,2012-02-19 07:51:37.000,2024-09-18 05:28:01.536
954,954,15,2023-06-01 13:57:19.000,,2004-06-09 13:57:19.161,2024-09-18 05:28:01.000,2005-02-07 13:57:19.000,2024-09-18 05:28:01.593
160,160,65,2024-04-01 18:00:16.000,,2020-04-09 18:00:16.552,2024-09-18 05:28:01.000,2022-10-20 18:00:16.000,2024-09-18 05:28:01.530
288,289,39,,,2007-07-03 20:02:30.579,2024-09-18 05:28:01.000,2010-03-31 20:02:30.000,2024-09-18 05:28:01.532
520,520,70,,,2016-10-28 11:04:12.454,2024-09-18 05:28:01.000,2022-01-22 11:04:12.000,2024-09-18 05:28:01.537
358,359,55,2024-03-05 18:57:42.000,,2012-09-14 18:57:42.676,2024-09-18 05:28:01.000,2023-07-06 18:57:42.000,2024-09-18 05:28:01.535
708,709,52,2018-11-07 22:30:05.000,,2012-06-29 22:30:05.780,2024-09-18 05:28:01.000,2016-12-11 22:30:05.000,2024-09-18 05:28:01.542
942,942,82,2024-08-15 21:47:28.000,,2000-04-08 21:47:28.724,2024-09-18 05:28:01.000,2017-09-01 21:47:28.000,2024-09-18 05:28:01.595
686,686,25,,,2011-11-06 03:03:38.965,2024-09-18 05:28:01.000,2016-01-03 03:03:38.000,2024-09-18 05:28:01.544
540,540,24,,,2000-12-14 11:30:56.777,2024-09-18 05:28:01.000,2021-07-09 11:30:56.000,2024-09-18 05:28:01.539
296,296,57,2018-01-02 06:16:02.000,,2010-03-02 06:16:02.628,2024-09-18 05:28:01.000,2010-07-28 06:16:02.000,2024-09-18 05:28:01.532
517,518,32,2024-02-27 11:55:05.000,,2019-01-18 11:55:05.743,2024-09-18 05:28:01.000,2023-08-29 11:55:05.000,2024-09-18 05:28:01.536
746,746,25,2024-07-29 22:33:26.000,,2006-08-01 22:33:26.257,2024-09-18 05:28:01.000,2024-07-15 22:33:26.000,2024-09-18 05:28:01.544
888,889,43,2016-03-04 18:57:31.000,,2000-01-09 18:57:31.314,2024-09-18 05:28:01.000,2001-12-23 18:57:31.000,2024-09-18 05:28:01.592
71,71,10,,,2000-12-12 12:01:35.826,2024-09-18 05:28:01.000,2007-03-04 12:01:35.000,2024-09-18 05:28:01.527
6,6,4,2017-02-06 14:40:17.000,,2001-02-02 14:40:17.544,2024-09-18 05:28:01.000,2012-10-06 14:40:17.000,2024-09-18 05:28:01.526
445,445,90,2016-04-03 07:42:52.000,,2005-09-04 07:42:52.146,2024-09-18 05:28:01.000,2015-05-22 07:42:52.000,2024-09-18 05:28:01.535
700,700,62,2021-11-29 19:46:30.000,2023-06-14 19:46:30.000,2011-05-08 19:46:30.160,2024-09-18 05:28:01.000,2021-07-27 19:46:30.000,2024-09-18 05:28:01.542
205,205,59,2021-08-17 20:25:03.000,,2012-02-16 20:25:03.199,2024-09-18 05:28:01.000,2020-03-27 20:25:03.000,2024-09-18 05:28:01.527
691,691,98,2017-12-03 01:49:01.000,,2009-04-10 01:49:01.166,2024-09-18 05:28:01.000,2013-12-04 01:49:01.000,2024-09-18 05:28:01.544
394,394,68,2024-04-11 19:15:24.000,,2006-07-11 19:15:24.951,2024-09-18 05:28:01.000,2023-05-11 19:15:24.000,2024-09-18 05:28:01.536
398,399,81,,,2018-06-07 17:57:42.069,2024-09-18 05:28:01.000,2023-03-31 17:57:42.000,2024-09-18 05:28:01.536
623,623,17,,,2010-04-12 14:01:02.732,2024-09-18 05:28:01.000,2010-07-22 14:01:02.000,2024-09-18 05:28:01.541
369,369,18,,,2012-07-10 05:37:59.715,2024-09-18 05:28:01.000,2019-01-31 05:37:59.000,2024-09-18 05:28:01.536
883,883,25,2021-11-18 23:59:48.000,2024-03-08 23:59:48.000,2003-12-28 23:59:48.498,2024-09-18 05:28:01.000,2011-03-29 23:59:48.000,2024-09-18 05:28:01.591
621,621,46,2024-03-08 07:44:31.000,,2006-11-13 07:44:31.917,2024-09-18 05:28:01.000,2017-10-11 07:44:31.000,2024-09-18 05:28:01.541
726,726,35,2023-04-13 11:04:10.000,,2008-01-29 11:04:10.066,2024-09-18 05:28:01.000,2022-06-10 11:04:10.000,2024-09-18 05:28:01.543
796,796,73,,,2010-12-03 08:36:47.926,2024-09-18 05:28:01.000,2023-12-22 08:36:47.000,2024-09-18 05:28:01.590
23,23,75,2020-09-15 19:21:52.000,,2006-03-22 19:21:52.935,2024-09-18 05:28:01.000,2020-01-09 19:21:52.000,2024-09-18 05:28:01.529
978,979,70,2023-08-20 17:18:14.000,,2003-02-06 17:18:14.117,2024-09-18 05:28:01.000,2023-04-01 17:18:14.000,2024-09-18 05:28:01.596
735,735,15,2021-12-14 05:37:05.000,,2016-04-11 05:37:05.003,2024-09-18 05:28:01.000,2019-06-13 05:37:05.000,2024-09-18 05:28:01.544
405,405,3,2024-04-30 22:35:50.000,,2002-08-26 22:35:50.109,2024-09-18 05:28:01.000,2016-09-11 22:35:50.000,2024-09-18 05:28:01.537
814,814,24,2010-11-18 22:55:23.000,,2000-09-28 22:55:23.551,2024-09-18 05:28:01.000,2010-04-12 22:55:23.000,2024-09-18 05:28:01.590
131,131,53,2024-06-06 06:32:36.000,2024-06-30 06:32:36.000,2020-06-16 06:32:36.675,2024-09-18 05:28:01.000,2023-06-23 06:32:36.000,2024-09-18 05:28:01.527
596,596,5,2020-10-25 10:12:06.000,,2006-02-23 10:12:06.560,2024-09-18 05:28:01.000,2016-12-15 10:12:06.000,2024-09-18 05:28:01.540
164,164,64,,,2012-10-14 18:33:40.870,2024-09-18 05:28:01.000,2019-08-23 18:33:40.000,2024-09-18 05:28:01.531
975,975,14,2016-08-27 04:12:49.000,,2002-10-02 04:12:49.820,2024-09-18 05:28:01.000,2011-11-01 04:12:49.000,2024-09-18 05:28:01.595
757,758,2,2020-10-15 09:39:58.000,2023-06-18 09:39:58.000,2003-03-05 09:39:58.538,2024-09-18 05:28:01.000,2008-05-17 09:39:58.000,2024-09-18 05:28:01.588
489,489,63,,,2020-01-19 23:23:22.118,2024-09-18 05:28:01.000,2023-01-10 23:23:22.000,2024-09-18 05:28:01.540
8,9,94,2023-05-04 13:47:37.000,,2008-03-12 13:47:37.336,2024-09-18 05:28:01.000,2016-07-18 13:47:37.000,2024-09-18 05:28:01.527
712,712,85,2022-10-17 19:40:00.000,,2005-11-21 19:40:00.503,2024-09-18 05:28:01.000,2019-11-03 19:40:00.000,2024-09-18 05:28:01.543
915,915,25,2024-04-22 03:17:58.000,,2003-03-10 03:17:58.638,2024-09-18 05:28:01.000,2024-01-18 03:17:58.000,2024-09-18 05:28:01.593
19,19,81,2021-04-23 15:51:57.000,,2010-05-22 15:51:57.673,2024-09-18 05:28:01.000,2020-04-12 15:51:57.000,2024-09-18 05:28:01.528
739,739,84,2024-03-01 23:15:33.000,,2007-05-22 23:15:33.119,2024-09-18 05:28:01.000,2024-02-03 23:15:33.000,2024-09-18 05:28:01.544
811,811,38,2023-09-20 21:22:49.000,,2005-07-05 21:22:49.959,2024-09-18 05:28:01.000,2010-11-07 21:22:49.000,2024-09-18 05:28:01.590
537,538,96,2024-05-03 13:45:23.000,,2002-12-16 13:45:23.921,2024-09-18 05:28:01.000,2010-04-13 13:45:23.000,2024-09-18 05:28:01.539
599,599,59,2023-02-24 13:52:42.000,2023-09-17 13:52:42.000,2007-07-26 13:52:42.943,2024-09-18 05:28:01.000,2022-09-10 13:52:42.000,2024-09-18 05:28:01.540
607,608,27,,,2016-02-25 20:55:58.714,2024-09-18 05:28:01.000,2016-08-22 20:55:58.000,2024-09-18 05:28:01.540
924,924,10,2020-07-28 15:42:30.000,,2004-11-23 15:42:30.249,2024-09-18 05:28:01.000,2009-06-16 15:42:30.000,2024-09-18 05:28:01.594
74,74,41,2021-04-21 04:21:17.000,,2016-10-12 04:21:17.969,2024-09-18 05:28:01.000,2019-01-04 04:21:17.000,2024-09-18 05:28:01.528
576,576,65,2019-12-27 16:26:06.000,,2003-12-29 16:26:06.484,2024-09-18 05:28:01.000,2017-04-24 16:26:06.000,2024-09-18 05:28:01.538
627,628,11,2022-03-21 03:47:05.000,,2000-08-05 03:47:05.969,2024-09-18 05:28:01.000,2021-09-30 03:47:05.000,2024-09-18 05:28:01.541
300,300,20,,,2001-05-24 18:56:22.434,2024-09-18 05:28:01.000,2024-06-26 18:56:22.000,2024-09-18 05:28:01.532
334,334,78,2021-03-12 22:00:06.000,2023-05-03 22:00:06.000,2002-04-13 22:00:06.536,2024-09-18 05:28:01.000,2006-05-10 22:00:06.000,2024-09-18 05:28:01.534
949,949,56,2024-05-10 15:12:44.000,2024-05-26 15:12:44.000,2000-03-07 15:12:44.688,2024-09-18 05:28:01.000,2021-12-14 15:12:44.000,2024-09-18 05:28:01.593
594,594,20,2021-06-06 09:33:04.000,,2014-08-16 09:33:04.026,2024-09-18 05:28:01.000,2020-10-24 09:33:04.000,2024-09-18 05:28:01.540
651,651,28,2011-05-04 03:23:40.000,,2001-08-12 03:23:40.485,2024-09-18 05:28:01.000,2005-10-07 03:23:40.000,2024-09-18 05:28:01.542
618,619,11,2016-07-04 10:40:07.000,,2008-06-30 10:40:07.409,2024-09-18 05:28:01.000,2015-07-15 10:40:07.000,2024-09-18 05:28:01.541
350,350,16,,,2007-07-31 17:29:24.005,2024-09-18 05:28:01.000,2007-12-10 17:29:24.000,2024-09-18 05:28:01.535
347,348,38,,,2012-04-29 22:39:53.836,2024-09-18 05:28:01.000,2023-05-14 22:39:53.000,2024-09-18 05:28:01.535
741,741,63,2020-11-14 15:52:09.000,,2015-05-26 15:52:09.066,2024-09-18 05:28:01.000,2017-10-12 15:52:09.000,2024-09-18 05:28:01.544
768,769,11,,,2012-05-26 10:47:08.930,2024-09-18 05:28:01.000,2016-05-16 10:47:08.000,2024-09-18 05:28:01.588
897,898,77,2012-09-29 03:09:10.000,,2006-07-20 03:09:10.543,2024-09-18 05:28:01.000,2008-04-27 03:09:10.000,2024-09-18 05:28:01.592
703,703,19,,,2001-07-27 13:17:40.769,2024-09-18 05:28:01.000,2018-03-08 13:17:40.000,2024-09-18 05:28:01.542
459,459,81,2021-04-26 02:07:43.000,2021-05-21 02:07:43.000,2020-02-24 02:07:43.636,2024-09-18 05:28:01.000,2020-11-25 02:07:43.000,2024-09-18 05:28:01.537
486,486,5,,,2005-08-30 04:56:39.808,2024-09-18 05:28:01.000,2009-12-24 04:56:39.000,2024-09-18 05:28:01.540
142,142,56,2022-06-19 06:09:17.000,,2015-10-02 06:09:17.643,2024-09-18 05:28:01.000,2019-03-01 06:09:17.000,2024-09-18 05:28:01.528
645,645,73,2024-06-29 04:51:56.000,,2018-01-10 04:51:56.909,2024-09-18 05:28:01.000,2020-04-16 04:51:56.000,2024-09-18 05:28:01.542
860,860,47,,,2011-07-22 21:56:58.119,2024-09-18 05:28:01.000,2012-01-03 21:56:58.000,2024-09-18 05:28:01.592
750,750,29,2018-04-24 06:49:51.000,,2012-03-26 06:49:51.834,2024-09-18 05:28:01.000,2012-11-02 06:49:51.000,2024-09-18 05:28:01.545
528,529,23,,,2010-03-10 05:20:19.891,2024-09-18 05:28:01.000,2017-07-31 05:20:19.000,2024-09-18 05:28:01.538
457,458,30,2023-09-14 11:44:48.000,,2015-06-05 11:44:48.931,2024-09-18 05:28:01.000,2022-08-29 11:44:48.000,2024-09-18 05:28:01.536
490,490,89,2018-03-10 13:07:21.000,,2003-08-19 13:07:21.380,2024-09-18 05:28:01.000,2015-10-10 13:07:21.000,2024-09-18 05:28:01.540
587,588,74,,,2013-11-10 13:52:53.620,2024-09-18 05:28:01.000,2016-04-08 13:52:53.000,2024-09-18 05:28:01.539
695,695,29,2024-02-26 22:23:13.000,,2007-05-14 22:23:13.578,2024-09-18 05:28:01.000,2021-06-20 22:23:13.000,2024-09-18 05:28:01.542
182,182,58,,,2005-10-01 02:52:56.867,2024-09-18 05:28:01.000,2016-12-15 02:52:56.000,2024-09-18 05:28:01.532
620,620,28,2023-04-01 13:58:39.000,,2006-10-05 13:58:39.540,2024-09-18 05:28:01.000,2020-10-10 13:58:39.000,2024-09-18 05:28:01.541
